dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test
108;56;NaiveMovingAverage_normal;0.64018593271425;65.45454545454545;0.38137308042770496;11.549815390388831;0.38056174315355273;9.761583229413622;[14.9234693877551, 20.5640589569161, 27.1258503401361, 46.5277777777778, 36.1819727891156, 16.3548752834467, 18.7216553287982, 18.3815192743764, 23.2568027210884, 18.753287743293, 42.8287981859411, 42.077664399093, 16.8225623582766, 16.7375283446712, 23.0725623582766, 16.0714285714286, 26.9132653061224, 46.6978458049887, 40.3769841269841, 27.0833333333333, 25.5102040816327, 14.9092970521542, 20.5640589569161, 37.18820861678, 45.4365079365079, 38.265306122449, 18.6791383219955, 18.5374149659864, 16.6808390022676, 20.6632653061224, 34.6938775510204, 50.453514739229, 42.0068027210884, 16.2698412698413, 23.2568027210884, 27.4092970521542, 5.51303854875283, 1.98412698412698, 46.8253968253968, 38.5345804988662, 17.4744897959184, 24.0504535147392, 17.4319727891156, 21.3151927437642, 32.8939909297052, 45.1814058956916, 35.6434240362812, 18.0697278911565, 18.3390022675737, 15.2777777777778, 18.9625850340136, 29.0249433106576, 44.9404761904762, 23.8095238095238, 12.0748299319728, 24.6031746031746];[25.83742847360044, 26.03315538009968, 26.20667159197798, 26.13141872598253, 26.012555761984846, 25.81593581916351, 25.9692598027648, 26.244458293995827, 26.48562368209307, 26.759908932498888, 26.71603921012858, 26.404193895961328, 26.216544861858353, 26.5149441785266, 26.59325180469443, 26.832877629545695, 27.01375379873766, 27.003336065602525, 26.650400014378857, 26.492111822076687, 26.65874623379084, 26.83329968652898, 27.040383553056984, 27.19258574140323, 27.129006373384037, 26.73234056807876, 26.50754348517477, 26.655915612817292, 26.72116879245938, 26.856300836206614, 26.872979173527295, 26.436395954255847, 26.309631760563065, 26.124743200775587, 26.317196902303493, 26.358605198038816, 26.349094120397535, 26.466459263881777, 26.437864588953328, 26.130691552568248, 25.959662453449095, 26.131866291637202, 26.22607300328726, 26.442581584955228, 26.62563352100118, 26.56453574383828, 26.337978002847983, 26.162493793710823, 26.32694973910098, 26.422662713129824, 26.61030238156513, 26.723680961858594, 26.570408927801093, 26.26436689797745, 26.131811872260123, 26.31277474772117];1997-04-21;1997-06-15
93;56;NaiveMovingAverage_normal;0.3241272398999443;61.81818181818182;0.22618132305022823;5.19539368504533;0.2254675092130149;3.8120949981183907;[13.2167280378748, 6.15465544450289, 17.2540768016833, 26.4203051025776, 21.396633350868, 13.0326144134666, 18.6480799579169, 13.6507101525513, 15.3077327722251, 20.9231983166754, 24.2372435560231, 20.1998947922146, 13.387690689111, 18.3719095213046, 14.7553918990005, 17.3329826407154, 20.3182535507628, 24.7369805365597, 22.4750131509732, 15.202524986849, 18.1220410310363, 15.6891109942136, 19.9368753287743, 21.1862177801157, 28.0115728563914, 19.1609679116255, 11.0731194108364, 18.3324566017885, 17.1488690163072, 19.8448185165702, 16.4124145186744, 2.88006312467123, 33.0878485007891, 8.3903208837454, 12.7695949500263, 22.330352446081, 16.8726985796949, 18.1614939505523, 21.3045765386639, 21.3177275118359, 14.8605996843766, 22.7117306680694, 18.0036822724882, 17.0568122041031, 18.7927406628091, 26.3150973172015, 20.8837453971594, 9.13992635455024, 15.136770120989, 16.5965281430826, 15.9258285113098, 19.3845344555497, 25.2498684902683, 17.5302472382956, 13.1115202524987, 17.81956864808];[17.52250093550203, 17.51932738585573, 17.714727997379992, 17.764946468932084, 17.783238134978628, 17.824543312985444, 17.96505677523502, 17.96930330897159, 18.016827276188145, 18.058683442838156, 18.101528390770234, 18.048598533157893, 18.016927675113845, 18.135293500517836, 18.16309470323114, 18.20225309405668, 18.23245675247121, 18.188622693890846, 18.075703909329903, 18.027381244693043, 18.110938029443503, 18.134925416743965, 18.139550471996646, 18.201699354392407, 18.191346369160502, 18.087164812108977, 18.044597850349586, 18.16756073151641, 18.170596412634413, 18.23064483974502, 18.312038937915958, 18.25562770517441, 18.151145930714627, 18.02030715862739, 18.10248982586538, 18.311924298411082, 18.335880480207557, 18.321165793935045, 18.244644163046193, 18.111004285735444, 18.03893566175313, 18.150936694345514, 18.172742146702216, 18.22172680269406, 18.134982234816768, 18.07999492019443, 17.938105183668238, 17.881291655561505, 17.902867662900185, 17.865939620804987, 17.883862588379362, 17.888831373534835, 17.85841047598828, 17.798725729693043, 17.742802179051832, 17.818622347690727];1997-02-24;1997-04-20
99;56;NaiveMovingAverage_normal;0.3959829734109038;61.81818181818182;0.32013899012536656;4.58630045441749;0.31886788682902417;4.111692003436061;[8.61388742766965, 11.9147816938453, 14.2030510257759, 20.5812730142031, 18.9768542872173, 11.4544976328248, 9.3766438716465, 8.5744345081536, 10.9547606522883, 17.2277748553393, 16.5307732772225, 15.5444502893214, 10.8100999473961, 10.0867964229353, 7.74592319831668, 9.66596528143083, 11.7438190426092, 17.1883219358233, 13.9531825355076, 7.90373487638085, 10.4681746449237, 7.79852709100473, 8.91635981062599, 12.7827459231983, 21.5018411362441, 13.0194634402946, 7.79852709100473, 11.9542346133614, 7.35139400315623, 11.8227248816412, 24.066280904787, 12.8221988427144, 17.5960021041557, 8.24566017885324, 9.99473961073119, 13.6638611257233, 10.8627038400842, 13.3087848500789, 17.872172540768, 16.3335086796423, 10.4287217254077, 9.50815360336665, 7.33824302998422, 9.50815360336665, 12.1778011572856, 18.1351920042083, 11.0205155181483, 6.08890057864282, 9.38979484481852, 8.32456601788532, 9.94213571804314, 12.2172540768017, 18.7927406628091, 17.4776433456076, 11.4413466596528, 11.2966859547607];[13.878896600502186, 13.84417739585136, 14.011482844234015, 14.060647430511153, 14.017715678885576, 14.061426204133472, 14.147493799727929, 14.223312844947072, 14.325693616211366, 14.381451231774724, 14.401538607010561, 14.333921021651072, 14.336136183976055, 14.532196437808032, 14.553993569079267, 14.621684950665411, 14.692549352210273, 14.714590934664836, 14.740627233166567, 14.685612286137365, 14.748451769235723, 14.835656955196683, 14.94668082321331, 15.015164367117507, 15.067192623860738, 14.897208116481883, 14.789335640174547, 14.785606115174392, 14.831243497916514, 14.877695833921889, 14.971464814399049, 14.976880331944082, 14.759778089238795, 14.62686268449545, 14.676540221624682, 14.686837829236731, 14.810590800946915, 14.823609543118593, 14.79561161179079, 14.612920462331969, 14.514048511999299, 14.545997548033668, 14.621075750465268, 14.691929273435127, 14.711995537766882, 14.706884939509447, 14.562549039368363, 14.461795476696144, 14.560905259448974, 14.595655268403906, 14.656233627756418, 14.723131730959368, 14.741136188315913, 14.58137058110292, 14.494375460188415, 14.563621226403937];1997-02-24;1997-04-20
96;56;NaiveMovingAverage_normal;0.5909646066145094;67.27272727272727;0.3693893350978712;5.527918210330431;0.36770194132576905;4.342291571276488;[7.24618621778012, 8.50867964229353, 5.15518148342977, 11.4676486059968, 11.8095739084692, 5.87848500789058, 9.10047343503419, 9.67911625460284, 9.06102051551815, 11.3887427669648, 13.9926354550237, 12.480273540242, 1.97264597580221, 14.308258811152, 11.2440820620726, 10.3103629668595, 12.2304050499737, 15.9652814308259, 12.8353498158864, 4.70804839558127, 7.87743293003682, 7.82482903734876, 10.4681746449237, 11.7701209889532, 17.5170962651236, 11.5334034718569, 4.77380326144135, 13.6244082062073, 12.2698579694897, 15.136770120989, 27.9326670173593, 12.7432930036823, 26.1835875854813, 14.7948448185166, 12.3619147816938, 21.8963703314045, 23.1194108364019, 17.4776433456076, 23.6322987901105, 15.6628090478695, 3.64281956864808, 17.4513413992635, 11.2440820620726, 3.66912151499211, 12.6380852183062, 16.3335086796423, 11.7701209889532, 6.22041031036297, 11.1914781693845, 8.96896370331405, 10.7706470278801, 10.7969489742241, 16.4650184113624, 10.4287217254077, 4.83955812730142, 10.8232509205681];[13.742309547038396, 13.49285713662605, 13.657961738456228, 13.427072594165157, 13.263527347498044, 13.128879113516437, 13.305595587024891, 13.357708358331847, 13.332431804640468, 13.41390426100547, 13.473825109041382, 13.356148677076483, 13.299516307854017, 13.475363878608487, 13.505543755174536, 13.571506517697944, 13.586270746748573, 13.627242093000365, 13.55244420401236, 13.489527123281572, 13.67953673196407, 13.706509560197519, 13.776550497249376, 13.822877693943688, 13.75499979390093, 13.672693303653976, 13.568358078225046, 13.739216406103969, 13.778513429895487, 13.811169694673437, 13.870842076729291, 13.8542391257134, 13.711048838231473, 13.544253105463909, 13.694122010973105, 13.693453822608591, 13.762282622611716, 13.785838061647786, 13.787297159341215, 13.60179352674751, 13.569127650247802, 13.717972245740455, 13.627662057695076, 13.718322478374636, 13.711233449071202, 13.58409046746465, 13.455656074349768, 13.286257754267895, 13.378653660549139, 13.494726968472081, 13.502246140878658, 13.56912901631, 13.5353903455423, 13.391890823669298, 13.340791701452076, 13.541851304744089];1997-02-24;1997-04-20
102;56;NaiveMovingAverage_normal;0.4839536422459999;60.0;0.3570911436355776;2.9960383570886484;0.3543321823014332;2.457432921699436;[3.44387755102041, 2.55102040816327, 4.88945578231293, 9.97732426303855, 8.99943310657596, 5.59807256235828, 5.81065759637188, 4.09580498866213, 3.72732426303855, 7.68140589569161, 10.6575963718821, 9.2687074829932, 1.38888888888889, 8.95691609977324, 4.20918367346939, 4.93197278911565, 5.031179138322, 6.83106575963719, 7.41213151927438, 4.25170068027211, 5.13038548752834, 3.0328798185941, 4.53514739229025, 6.16496598639456, 8.6734693877551, 7.55385487528345, 5.54138321995465, 4.77607709750567, 5.72562358276644, 8.0640589569161, 11.6354875283447, 14.1581632653061, 15.6887755102041, 11.8055555555556, 4.52097505668934, 15.2069160997732, 8.95691609977324, 9.0702947845805, 11.5362811791383, 6.859410430839, 6.43424036281179, 6.67517006802721, 5.69727891156463, 5.58390022675737, 6.16496598639456, 8.31916099773243, 7.38378684807256, 6.29251700680272, 5.98072562358277, 4.54931972789116, 3.37301587301587, 3.95408163265306, 9.18367346938776, 5.88151927437642, 6.0374149659864, 7.02947845804989];[7.330388646800438, 7.186068970214331, 7.237675009955992, 7.173863917456608, 7.078374440638029, 7.1062438634054255, 7.16478629662151, 7.172021729531488, 7.191020233467071, 7.2463502720197415, 7.285217546675387, 7.257884145324649, 7.287504865174565, 7.331833301693919, 7.355866933741302, 7.410868638314093, 7.454491532637172, 7.498529848876441, 7.490275046041575, 7.458968660619807, 7.494361525423177, 7.551472789364995, 7.610331013984931, 7.663332669878239, 7.686378325048357, 7.69093047611702, 7.679567348656187, 7.725079967518749, 7.755408744776704, 7.810273957754994, 7.870118048414684, 7.90776304981744, 7.768663813673974, 7.7052457056086725, 7.743945699768108, 7.728075897635945, 7.747551423458648, 7.742652759436873, 7.766751286438103, 7.716750684665123, 7.713119799148497, 7.698880884542738, 7.703656295602372, 7.73214827393208, 7.758967687551635, 7.746638160257523, 7.618476910847311, 7.522928668297133, 7.492205383272786, 7.495835068758219, 7.519161720393111, 7.547631177793142, 7.572246318286093, 7.49514112143782, 7.473374147048588, 7.505025110945684];1997-02-24;1997-04-20
105;56;NaiveMovingAverage_normal;0.8210726948243195;67.27272727272727;0.41656182951089377;8.278631812190971;0.41522500009551944;6.918545801800179;[13.4920634920635, 18.3531746031746, 16.921768707483, 15.8871882086168, 33.8010204081633, 11.0260770975057, 17.8854875283447, 14.2573696145125, 18.0413832199547, 17.6445578231293, 25.7511337868481, 33.7443310657596, 5.98072562358277, 18.2114512471655, 11.4229024943311, 16.8934240362812, 15.8304988662132, 23.5402494331066, 25.4676870748299, 8.04988662131519, 14.8242630385488, 14.0589569160998, 15.8446712018141, 20.6632653061224, 24.6598639455782, 28.7414965986395, 6.23582766439909, 16.2273242630386, 8.53174603174603, 18.1689342403628, 31.8027210884354, 18.9342403628118, 33.0924036281179, 7.10034013605442, 9.77891156462585, 19.0192743764172, 16.6383219954649, 18.5657596371882, 29.3792517006803, 26.3605442176871, 6.46258503401361, 9.82142857142857, 1.4030612244898, 15.0226757369615, 12.5850340136054, 25.0992063492063, 27.3951247165533, 6.78854875283447, 13.9739229024943, 14.4274376417234, 17.2052154195011, 19.7987528344671, 25.765306122449, 16.6383219954649, 6.6468253968254, 4.45011337868481];[19.834880257065016, 19.622550175090804, 19.917567141272425, 19.893723211434487, 19.745512570541425, 19.664940798547054, 19.92588577090221, 20.00824616824646, 20.093646159460384, 20.2075557573201, 20.247879801194536, 20.12387853148784, 19.957813592184905, 20.19951402503398, 20.2139649577343, 20.374892858735105, 20.458681975338838, 20.47117164269992, 20.388496892532796, 20.176639586975053, 20.3805156186791, 20.52464984526989, 20.762352501670158, 20.866552843870505, 20.921154888843557, 20.726026146667163, 20.44677291675584, 20.573577614019083, 20.486769826454818, 20.55718179566597, 20.656777051765978, 20.632327221002093, 20.32724015966627, 20.044003496392698, 20.255551810405784, 20.293281407181986, 20.35961067705357, 20.40233621285411, 20.35859539428892, 20.166913250253966, 19.879244733966647, 20.029175096151167, 19.97218142176446, 19.986024363166873, 20.03243327321515, 20.00593390683918, 19.809836883228858, 19.59047033369861, 19.847261505844976, 19.98250088655914, 20.063362072129905, 20.13750907050266, 20.17689605518163, 20.079866923375356, 19.853398907934906, 20.08884194988307];1997-02-24;1997-04-20
108;56;NaiveMovingAverage_normal;0.4235809790106188;70.9090909090909;0.3696225594922632;11.103116947663356;0.36887020416406446;9.639492588904144;[15.4053287981859, 16.8792517006803, 31.3208616780045, 33.7443310657596, 38.0810657596372, 17.8146258503401, 10.9835600907029, 13.2167280378748, 11.5646258503401, 30.0878684807256, 45.4081632653061, 37.9676870748299, 9.90646258503401, 22.8316326530612, 13.6621315192744, 17.2760770975057, 28.4297052154195, 48.0583900226757, 36.5362811791383, 17.7437641723356, 17.4603174603175, 15.7738095238095, 19.1326530612245, 31.6609977324263, 50.6944444444444, 40.4336734693878, 18.8066893424036, 23.7244897959184, 19.7845804988662, 26.7148526077098, 52.7210884353742, 34.5096371882086, 37.7125850340136, 15.8871882086168, 24.7448979591837, 27.7069160997732, 20.422335600907, 28.9115646258503, 44.8554421768707, 36.734693877551, 16.8792517006803, 21.5277777777778, 14.6116780045351, 16.7517006802721, 30.93820861678, 40.3628117913832, 37.2023809523809, 17.531179138322, 21.641156462585, 16.468253968254, 20.9183673469388, 36.3236961451247, 44.9263038548753, 34.6655328798186, 16.5532879818594, 18.5515873015873];[25.39307543835547, 25.414394630426703, 25.69996610480926, 25.705897391342035, 25.574919068581917, 25.509697739446995, 25.72255981797076, 25.843394511516106, 26.09187012372193, 26.24346270269456, 26.302757539114516, 26.061347560373875, 25.86477654686548, 26.04663640972787, 26.165844519580816, 26.406623737322157, 26.54132133926279, 26.477431541314083, 26.133152779865913, 25.95296591400667, 26.122396996252462, 26.25558866341269, 26.497146714519022, 26.674922410006335, 26.560698945015314, 26.263212836250766, 26.01203555514977, 26.165772059565167, 26.27804644478456, 26.470031929359344, 26.593505710963395, 26.497872731725444, 26.197342664820326, 25.93373134202064, 26.0734388672251, 26.145623215944763, 26.35391545433004, 26.571144220974908, 26.459460857407603, 26.243364729482767, 26.00254164611986, 26.1591289987628, 26.267440634947068, 26.468847037433882, 26.607676152051013, 26.417566043723106, 26.002474882022316, 25.744444924339028, 25.91756608317168, 26.03803890850339, 26.274064661293753, 26.417378345303497, 26.332878405490696, 26.015673000797932, 25.818286370154247, 25.974603832329446];1997-02-24;1997-04-20
91;56;NaiveMovingAverage_normal;0.4086160125246832;63.63636363636363;0.3386935683865278;6.90912393361085;0.3376560120017338;5.837790155993525;[10.3103629668595, 17.6354550236718, 15.6102051551815, 27.3277222514466, 28.0247238295634, 8.00894266175697, 10.757496054708, 14.8737506575487, 17.4118884797475, 17.3329826407154, 27.1173066806944, 33.7453971593898, 9.54760652288269, 16.977906365071, 13.9663335086796, 15.7548658600736, 23.8558653340347, 21.1467648605997, 24.2503945291952, 10.1525512887954, 11.3492898474487, 14.4003156233561, 15.0184113624408, 16.5307732772225, 24.3556023145713, 26.4071541294056, 8.78485007890584, 14.1899000526039, 12.3224618621778, 12.0725933719095, 16.2019989479221, 23.9084692267228, 5.48395581273014, 8.1273014203051, 13.8479747501315, 9.81062598632299, 17.2146238821673, 16.7674907943188, 28.7611783271962, 27.4723829563388, 10.4550236717517, 11.0994213571804, 14.4003156233561, 18.8058916359811, 15.8863755917938, 27.0515518148343, 31.273014203051, 10.7969489742241, 14.8869016307207, 10.3103629668595, 15.8863755917938, 16.3203577064703, 27.2882693319306, 31.1809573908469, 10.9547606522883, 16.925302472383];[18.362739930953335, 18.44913189987127, 18.43026808918578, 18.41944799061336, 18.209664844336974, 17.97808512087092, 18.060616662157454, 18.061246094822838, 18.15256878785421, 18.151831814501246, 18.101442944571456, 17.907899539817112, 17.73281840589352, 17.89606516099269, 18.12454406502223, 18.33969715881676, 18.367658347447133, 18.356364876685724, 18.12676013774098, 17.88918736069131, 17.96325508023079, 18.016941920865182, 18.121655964029706, 18.108548229218357, 18.106810288156687, 17.95161249102365, 17.783113875735832, 17.88816503048887, 17.95383392825657, 17.97619401988248, 17.980473176672266, 17.949372506734456, 17.711855387984237, 17.478047685379803, 17.64834882376968, 17.72520710319819, 17.7503609346919, 17.833553471352708, 18.026749172795373, 18.254983084238877, 18.028080568537693, 18.096462844360758, 18.144792488107072, 18.18023243771831, 18.28141579383464, 18.318865672724876, 18.168529010410175, 17.969736981982386, 18.013654800855566, 18.033430055172893, 18.04754162250574, 18.035689052963978, 18.12999355111979, 18.144325262463077, 17.8791309287705, 17.951085092428087];1998-03-23;1998-05-17
94;56;NaiveMovingAverage_normal;0.25356452246211036;43.63636363636363;0.2305637201295913;7.0598191038497875;0.23003870127571563;5.302085301280327;[17.2540768016833, 22.0147290899527, 20.1998947922146, 25.2893214097843, 42.6091530773277, 21.2914255654918, 21.0152551288795, 25.0789058390321, 20.9100473435034, 20.9100473435034, 29.1688584955287, 32.127827459232, 23.17201472909, 25.7759074171489, 17.2935297211994, 18.1877958968964, 27.695949500263, 22.2251446607049, 28.0510257759074, 14.7816938453446, 13.8874276696476, 23.1325618095739, 16.3203577064703, 17.3855865334035, 26.2756443976854, 26.814834297738, 15.215675960021, 19.4239873750658, 13.348237769595, 11.2177801157286, 17.6617569700158, 26.4071541294056, 9.44239873750658, 46.7254076801683, 20.1998947922146, 18.4639663335087, 20.7522356654392, 25.4471330878485, 33.2193582325092, 39.9132035770647, 22.2382956338769, 21.396633350868, 24.2635455023672, 19.5160441872699, 19.3319305628617, 27.8537611783272, 32.5749605470805, 23.224618621778, 21.422935297212, 14.7685428721725, 17.898474487112, 20.6996317727512, 26.6833245660179, 31.8648079957917, 18.5560231457128, 19.2135718043135];[23.560029719141067, 23.6246318114318, 23.738234934113294, 23.696527923387233, 23.411316527047585, 22.96484747931593, 23.14093498226603, 23.185724456489993, 23.228965403043244, 23.23745987123624, 23.371155115941242, 23.20224715583916, 23.185606945515506, 23.33858075293302, 23.55539299014169, 23.552691059489455, 23.5848724332681, 23.575064817184245, 23.292087573762302, 22.854350508739827, 22.85057811843658, 22.76366584676458, 22.781757484601716, 22.739115354929243, 22.725946632427164, 22.527611001970364, 22.25792535468839, 22.319530013330574, 22.337029215737168, 22.33693481360905, 22.306897394420766, 22.267223776369086, 22.11764390431756, 22.246019558517723, 22.40956439106023, 22.57221361501156, 22.696084259530597, 22.860033857675177, 22.85577587081817, 22.717880027451304, 23.098853174023784, 23.250277806950375, 23.366295853072586, 23.46119579537799, 23.58890588067337, 23.669287826823496, 23.53535145397411, 23.238162090017052, 23.356605666225395, 23.319532003232503, 23.317021406199643, 23.386090338244788, 23.376255551458296, 23.20919992534469, 22.983975179855566, 23.044748518148435];1998-03-23;1998-05-17
100;56;NaiveMovingAverage_normal;0.1747560980929683;70.9090909090909;0.18556778564472415;5.7270309299710265;0.1851310399183144;4.0577532180407125;[18.8350340136054, 23.9512471655329, 27.1541950113379, 35.7851473922902, 19.9829931972789, 16.6524943310658, 16.1848072562358, 17.5736961451247, 17.8713151927438, 19.7278911564626, 26.0062358276644, 15.8871882086168, 17.7295918367347, 17.6445578231293, 15.1643990929705, 17.1060090702948, 20.6774376417234, 15.9438775510204, 18.4240362811791, 16.9642857142857, 11.0260770975057, 15.0226757369615, 16.4540816326531, 21.7828798185941, 24.3622448979592, 17.4178004535147, 17.5170068027211, 25.4393424036281, 19.6995464852608, 20.6065759637188, 21.7545351473923, 32.4546485260771, 17.7012471655329, 22.0379818594104, 23.4126984126984, 21.3860544217687, 23.8095238095238, 27.4659863945578, 37.4007936507936, 21.9954648526077, 23.6961451247166, 20.7057823129252, 23.4410430839002, 26.3463718820862, 25.0850340136054, 32.9506802721088, 16.312358276644, 19.06179138322, 22.1230158730159, 22.5907029478458, 21.8962585034014, 20.1672335600907, 34.750566893424, 16.6383219954649, 16.9642857142857, 20.0113378684807];[19.348742673541047, 19.413789014520656, 19.51956899341389, 19.522911465301455, 19.24374923543163, 19.28500887177465, 19.27402446444645, 19.166366482585953, 19.192835557275515, 19.258368263773676, 19.231864193938307, 19.06229647429744, 19.19875555986419, 19.310833961253625, 19.247983977579143, 19.304363171681945, 19.38889363278706, 19.406908806155982, 19.08741117258603, 19.213526345059638, 19.23004517030222, 19.272368259662958, 19.412251584994618, 19.47908609791199, 19.526510430927562, 19.323613281472362, 19.451984096047816, 19.57185485674954, 19.608508174312984, 19.632734330739748, 19.70775758306142, 19.6817563538169, 19.28867660418186, 19.355266673712972, 19.434819367826716, 19.361101724605007, 19.290973326646423, 19.291214859405844, 19.295385210649634, 19.081819982785742, 19.229420092280932, 19.354146632921136, 19.42975482090707, 19.461581343014167, 19.47860521639227, 19.46322887584777, 19.122171051761587, 19.23353595688242, 19.28573264521626, 19.28915101554486, 19.232127636626977, 19.27612312346945, 19.269558631696977, 19.014978992462954, 19.123775669434508, 19.231571765159593];1998-03-23;1998-05-17
97;56;NaiveMovingAverage_normal;3403720766030641.5;63.63636363636363;0.3485996097888396;8.804099812723708;0.34757819339473806;6.697505068819568;[14.0846922672278, 17.4513413992635, 15.3077327722251, 21.6465018411362, 39.3740136770121, 16.0178853235139, 18.2930036822725, 21.462388216728, 14.6633350867964, 21.6728037874803, 28.5113098369279, 39.5318253550763, 15.6496580746975, 17.872172540768, 16.4781693845345, 22.8169384534456, 27.7485533929511, 24.960547080484, 36.3624408206207, 10.8232509205681, 13.6901630720673, 19.5554971067859, 17.6091530773277, 20.3971593897948, 25.6575486586007, 39.6633350867964, 14.5712782745923, 15.7943187795897, 15.0184113624408, 16.070489216202, 17.3592845870594, 21.1862177801157, 7.95633876906891, 8.90320883745397, 13.9926354550237, 11.0599684376644, 18.713834823777, 27.8932140978432, 30.9179379274066, 21.9621251972646, 0.0, 0.0, 19.9368753287743, 21.5544450289321, 19.8448185165702, 27.2751183587585, 37.9668595476065, 17.3461336138874, 16.5702261967386, 17.004208311415, 16.7411888479748, 21.5938979484482, 31.4308258811152, 40.3208837453972, 14.5186743819043, 17.1357180431352];[20.873195917794348, 20.978464195340333, 21.029828811778152, 21.141112381352283, 21.056995558924662, 20.751461119331914, 20.799844868100493, 20.90423240894859, 20.99053070142838, 21.050478308955995, 21.140031790577318, 21.14364733256839, 20.90702949168599, 20.986297524730674, 21.06955567921676, 21.192276244018515, 21.27706707254435, 21.295573673923364, 21.05437404434356, 20.838260866573844, 21.04953751751168, 21.04488598647495, 21.05366815185343, 21.079342177147254, 21.146239497324387, 21.005787123547673, 20.84780805003509, 21.01870490798357, 21.21475232451211, 21.35851713598575, 21.358524891185617, 21.32720823118012, 21.21058440874711, 20.914014627577597, 21.017866293279326, 21.15232238585119, 21.32179134419286, 21.416618804918635, 21.38869960534351, 21.372940401152114, 21.11939100906578, 21.20416762596455, 21.261064522969647, 21.372829922132826, 21.440462508409176, 21.48119654181354, 21.417098513767385, 21.147173520397516, 21.26162528988504, 21.316329940538854, 21.349912630980498, 21.37680025324414, 21.40288070119398, 21.27065858559716, 20.911010588040266, 21.056217095537573];1998-03-23;1998-05-17
103;56;NaiveMovingAverage_normal;0.37071251183213855;70.9090909090909;0.35669929440648396;11.738740774151154;0.35593801091343685;9.081291458665481;[17.4036281179138, 18.43820861678, 26.6014739229025, 44.671201814059, 44.3027210884354, 16.5958049886621, 25.4251700680272, 22.6757369614512, 14.5124716553288, 25.907029478458, 42.4744897959184, 41.156462585034, 12.5850340136054, 21.3010204081633, 23.5402494331066, 17.7154195011338, 43.0130385487528, 29.4642857142857, 31.6609977324263, 13.7755102040816, 25.0, 19.7137188208617, 17.7579365079365, 23.937074829932, 41.9359410430839, 35.7284580498866, 14.937641723356, 18.9767573696145, 19.3452380952381, 9.02777777777778, 27.891156462585, 48.469387755102, 10.3741496598639, 10.1473922902494, 16.6241496598639, 20.3231292517007, 22.9024943310658, 20.6490929705215, 49.9858276643991, 42.5028344671202, 13.1235827664399, 18.1689342403628, 20.3231292517007, 13.8321995464853, 27.9620181405896, 48.5402494331066, 38.718820861678, 13.3645124716553, 19.812925170068, 18.2823129251701, 16.2981859410431, 31.5192743764172, 43.5374149659864, 39.1581632653061, 14.0873015873016, 21.5136054421769];[23.241573941692845, 23.351222514276998, 23.549249153572337, 23.35942884242119, 22.859870862106536, 22.522847379742238, 22.678105882506994, 22.750270776770012, 22.84948415438877, 22.948807275301807, 22.765438004106056, 22.380194344136402, 22.221294690665104, 22.386402628811396, 22.446433852387937, 22.57761486431476, 22.71695512888291, 22.55215860435057, 22.17363190337127, 21.939580895868655, 22.078053216414826, 22.189083622033127, 22.284923497112963, 22.40601872417886, 22.1437099601511, 21.6850418575622, 21.518160564599185, 21.68096106854833, 21.728949096126957, 21.862275197732213, 22.00379885715163, 22.100697617079213, 22.05258766732777, 22.05153742470307, 22.27981396226756, 22.60551160707408, 22.800193525148572, 22.985056512740215, 22.900388074984736, 22.579322419108323, 22.31955438919752, 22.541537449563783, 22.693251880527885, 22.88036000630216, 23.064715626676378, 23.006398535546353, 22.68805688569014, 22.44297196126713, 22.630873562619026, 22.718537276869807, 22.87895216624647, 23.050541228035154, 23.065095685824534, 22.6400541161186, 22.29024173918173, 22.399521478353055];1998-03-23;1998-05-17
